KLM4154_T1.lif - Image003_cell0,0.774830840576086,,,,,
KLM4154_T1.lif - Image003_cell1,0.834481621717756,,,,,
KLM4154_T1.lif - Image003_cell2,0.688052199677982,,,,,
KLM4154_T1.lif - Image003_cell3,0.825894343604783,,,,,
KLM4154_T1.lif - Image003_cell4,0.577858707374257,,,,,
KLM4154_T1.lif - Image003_cell5,0.472075612681332,,,,,
KLM4154_T1.lif - Image003_cell6,0.548018772406504,,,,,
KLM4154_T1.lif - Image003_cell7,0.800617016628912,,,,,
KLM4154_T1.lif - Image003_cell8,0.780792886654259,,,,,
KLM4154_T1.lif - Image003_cell9,0.520737226134872,,,,,
KLM4154_T1.lif - Image003_cell10,0.805698163658314,,,,,
KLM4154_T1.lif - Image003_cell11,0.598481107837391,,,,,
KLM4154_T1.lif - Image005_cell0,0.79552535008416,,,,,
KLM4154_T1.lif - Image005_cell1,0.595392668602858,,,,,
KLM4154_T1.lif - Image005_cell2,0.705750567497452,,,,,
KLM4154_T1.lif - Image005_cell3,0.815285471907544,,,,,
KLM4154_T1.lif - Image005_cell4,0.515294328379093,,,,,
KLM4154_T1.lif - Image005_cell5,0.554460699274972,,,,,
KLM4154_T1.lif - Image005_cell6,0.867530078947838,,,,,
KLM4154_T1.lif - Image005_cell7,0.56873819332484,,,,,
KLM4154_T1.lif - Image005_cell8,0.796403686068228,,,,,
KLM4154_T1.lif - Image005_cell9,0.881575487416908,,,,,
KLM4154_T1.lif - Image005_cell10,0.668973493931196,,,,,
KLM4154_T1.lif - Image005_cell11,0.705123073359038,,,,,
KLM4154_T1.lif - Image007_cell0,0.788486324818553,,,,,
KLM4154_T1.lif - Image007_cell1,0.738328539668739,,,,,
KLM4154_T1.lif - Image007_cell2,0.798324466123106,,,,,
KLM4154_T1.lif - Image007_cell3,0.798251215971998,,,,,
KLM4154_T1.lif - Image007_cell4,0.470765207174358,,,,,
KLM4154_T1.lif - Image007_cell5,0.506747832933182,,,,,
KLM4154_T1.lif - Image007_cell6,0.416897669059471,,,,,
KLM4154_T1.lif - Image007_cell7,0.514027063404869,,,,,
KLM4154_T1.lif - Image007_cell8,0.744245131830408,,,,,
KLM4154_T1.lif - Image007_cell9,0.706532612074855,,,,,
KLM4154_T1.lif - Image007_cell10,0.466100174995069,,,,,
KLM4154_T1.lif - Image007_cell11,0.684905795038885,,,,,
KLM4154_T1.lif - Image009_cell0,0.714548908842326,,,,,
KLM4154_T1.lif - Image009_cell1,0.611393947265181,,,,,
KLM4154_T1.lif - Image009_cell2,0.810215119871005,,,,,
KLM4154_T1.lif - Image009_cell3,0.517316231396283,,,,,
KLM4154_T1.lif - Image009_cell4,0.394904750135501,,,,,
KLM4154_T1.lif - Image009_cell5,0.681338081768239,,,,,
KLM4154_T1.lif - Image009_cell6,0.780847876412687,,,,,
KLM4154_T1.lif - Image009_cell7,0.702239754441402,,,,,
KLM4154_T1.lif - Image009_cell8,0.792815757152083,,,,,
KLM4154_T1.lif - Image009_cell9,0.736809085792431,,,,,
KLM4154_T1.lif - Image011_cell0,0.808281690436164,,,,,
KLM4154_T1.lif - Image011_cell1,0.794904863249594,,,,,
KLM4154_T1.lif - Image011_cell2,0.434953970421754,,,,,
KLM4154_T1.lif - Image011_cell3,0.81743024550536,,,,,
KLM4154_T1.lif - Image011_cell4,0.720158740967405,,,,,
KLM4154_T1.lif - Image011_cell5,0.637039617165372,,,,,
KLM4154_T1.lif - Image011_cell6,0.865445387730367,,,,,
KLM4154_T1.lif - Image011_cell7,0.832102848165277,,,,,
KLM4154_T1.lif - Image011_cell8,0.646493297168385,,,,,
KLM4154_T1.lif - Image011_cell9,0.710203218051656,,,,,
KLM4154_T1.lif - Image011_cell10,0.523544912538111,,,,,
KLM4154_T1.lif - Image011_cell11,0.695607707523406,,,,,
KLM4154_T1.lif - Image013_cell0,0.661851007221455,,,,,
KLM4154_T1.lif - Image013_cell1,0.479180389831495,,,,,
KLM4154_T1.lif - Image013_cell2,0.750706561808607,,,,,
KLM4154_T1.lif - Image013_cell3,0.608170232857589,,,,,
KLM4154_T1.lif - Image013_cell4,0.577067273019596,,,,,
KLM4154_T1.lif - Image013_cell5,0.486575780079826,,,,,
KLM4154_T1.lif - Image013_cell6,0.577456788986237,,,,,
KLM4154_T1.lif - Image013_cell7,0.816499990903169,,,,,
KLM4154_T1.lif - Image013_cell8,0.740889654467802,,,,,
KLM4154_T1.lif - Image013_cell9,0.628960517067044,,,,,
KLM4154_T1.lif - Image013_cell10,0.780633417770511,,,,,
KLM4154_T1.lif - Image013_cell11,0.680207078919838,,,,,
KLM4154_T1.lif - Image013_cell12,0.526414755848005,,,,,
KLM4154_T1.lif - Image013_cell13,0.727127696878179,,,,,
KLM4154_T1.lif - Image015_cell0,0.527795940858353,,,,,
KLM4154_T1.lif - Image015_cell1,0.696093652280757,,,,,
KLM4154_T1.lif - Image015_cell2,0.792764662311194,,,,,
KLM4154_T1.lif - Image015_cell3,0.842272114365847,,,,,
KLM4154_T1.lif - Image015_cell4,0.549586302791935,,,,,
KLM4154_T1.lif - Image015_cell5,0.651520012919918,,,,,
KLM4154_T1.lif - Image015_cell6,0.783485371836151,,,,,
KLM4154_T1.lif - Image015_cell7,0.607671864247164,,,,,
KLM4154_T1.lif - Image015_cell8,0.494566899762689,,,,,
KLM4154_T1.lif - Image015_cell9,0.46307145625552,,,,,
KLM4154_T1.lif - Image015_cell10,0.768090216945255,,,,,
KLM4154_T1.lif - Image015_cell11,0.757599115813294,,,,,
KLM4154_T1.lif - Image017_cell0,0.680635159081959,,,,,
KLM4154_T1.lif - Image017_cell1,0.268604332847246,,,,,
KLM4154_T1.lif - Image017_cell2,0.656375864055389,,,,,
KLM4154_T1.lif - Image017_cell3,0.840026898453052,,,,,
KLM4154_T1.lif - Image017_cell4,0.606564625163218,,,,,
KLM4154_T1.lif - Image017_cell5,0.66970381121765,,,,,
KLM4154_T1.lif - Image017_cell6,0.550755638818852,,,,,
KLM4154_T1.lif - Image017_cell7,0.750369047083052,,,,,
KLM4154_T1.lif - Image017_cell8,0.770598475505563,,,,,
KLM4154_T1.lif - Image017_cell9,0.838298768896305,,,,,
KLM4154_T1.lif - Image017_cell10,0.400776489736957,,,,,
KLM4154_T1.lif - Image017_cell11,0.690461694541398,,,,,
KLM4154_T1.lif - Image019_cell0,0.472431361318414,,,,,
KLM4154_T1.lif - Image019_cell1,0.562284579122874,,,,,
KLM4154_T1.lif - Image019_cell2,0.916099557160871,,,,,
KLM4154_T1.lif - Image019_cell3,0.556829143920004,,,,,
KLM4154_T1.lif - Image019_cell4,0.797861646064066,,,,,
KLM4154_T1.lif - Image019_cell5,0.635312373633114,,,,,
KLM4154_T1.lif - Image019_cell6,0.650855689989344,,,,,
KLM4154_T1.lif - Image019_cell7,0.797661967959816,,,,,
KLM4154_T1.lif - Image019_cell8,0.570269608205624,,,,,
KLM4154_T1.lif - Image019_cell9,0.619845239354764,,,,,
KLM4154_T1.lif - Image021_cell0,0.447956986975907,,,,,
KLM4154_T1.lif - Image021_cell1,0.682769305146338,,,,,
KLM4154_T1.lif - Image021_cell2,0.827501297406875,,,,,
KLM4154_T1.lif - Image021_cell3,0.554225995123191,,,,,
KLM4154_T1.lif - Image021_cell4,0.660505504863248,,,,,
KLM4154_T1.lif - Image021_cell5,0.829364015044894,,,,,
KLM4154_T1.lif - Image021_cell6,0.622424089686418,,,,,
KLM4154_T1.lif - Image021_cell7,0.819690761395136,,,,,
KLM4154_T1.lif - Image021_cell8,0.617756785648693,,,,,
KLM4154_T1.lif - Image021_cell9,0.561714009105839,,,,,
KLM4154_T1.lif - Image023_cell0,0.568255810343903,,,,,
KLM4154_T1.lif - Image023_cell1,0.777783773186742,,,,,
KLM4154_T1.lif - Image023_cell2,0.422882003624026,,,,,
KLM4154_T1.lif - Image023_cell3,0.765502655428333,,,,,
KLM4154_T1.lif - Image023_cell4,0.636699219031015,,,,,
KLM4154_T1.lif - Image023_cell5,0.587232651641693,,,,,
KLM4154_T1.lif - Image023_cell6,0.414434523723772,,,,,
KLM4154_T1.lif - Image023_cell7,0.650105098220672,,,,,
KLM4154_T1.lif - Image023_cell8,0.43738869669877,,,,,
KLM4154_T1.lif - Image023_cell9,0.520364844111372,,,,,
KLM4154_T1.lif - Image023_cell10,0.64832783458284,,,,,
KLM4154_T1.lif - Image023_cell11,0.675671887972419,,,,,
KLM4154_T1.lif - Image025_cell0,0.700463620221747,,,,,
KLM4154_T1.lif - Image025_cell1,0.622919389364909,,,,,
KLM4154_T1.lif - Image025_cell2,0.663848661900876,,,,,
KLM4154_T1.lif - Image025_cell3,0.685660405410891,,,,,
KLM4154_T1.lif - Image025_cell4,0.777621123681663,,,,,
KLM4154_T1.lif - Image025_cell5,0.684999834711017,,,,,
KLM4154_T1.lif - Image025_cell6,0.783517816739178,,,,,
KLM4154_T1.lif - Image025_cell7,0.271059700098567,,,,,
KLM4154_T1.lif - Image025_cell8,0.660708089623917,,,,,
KLM4154_T1.lif - Image025_cell9,0.522771116390308,,,,,
KLM4154_T1.lif - Image025_cell10,0.637249022408573,,,,,
KLM4154_T1.lif - Image025_cell11,0.581586624029706,,,,,
KLM4154_T1.lif - Image027_cell0,0.598115665739178,,,,,
KLM4154_T1.lif - Image027_cell1,0.74773664554248,,,,,
KLM4154_T1.lif - Image027_cell2,0.789473653212177,,,,,
KLM4154_T1.lif - Image027_cell3,0.645953761433037,,,,,
KLM4154_T1.lif - Image027_cell4,0.536268216310615,,,,,
KLM4154_T1.lif - Image027_cell5,0.622689300974942,,,,,
KLM4154_T1.lif - Image027_cell6,0.732868534338466,,,,,
KLM4154_T1.lif - Image027_cell7,0.861821668190114,,,,,
KLM4154_T1.lif - Image027_cell8,0.758561131738029,,,,,
KLM4154_T1.lif - Image027_cell9,0.572690135850081,,,,,
KLM4154_T1.lif - Image027_cell10,0.683306761447528,,,,,
KLM4154_T1.lif - Image027_cell11,0.649613699113491,,,,,
KLM4154_T1.lif - Image029_cell0,0.677722355016339,,,,,
KLM4154_T1.lif - Image029_cell1,0.802659966673844,,,,,
KLM4154_T1.lif - Image029_cell2,0.833790344959726,,,,,
KLM4154_T1.lif - Image029_cell3,0.674515311484767,,,,,
KLM4154_T1.lif - Image029_cell4,0.486130300999328,,,,,
KLM4154_T1.lif - Image029_cell5,0.871357530967602,,,,,
KLM4154_T1.lif - Image029_cell6,0.700238621609302,,,,,
KLM4154_T1.lif - Image029_cell7,0.694347257530035,,,,,
KLM4154_T1.lif - Image029_cell8,0.783605821256433,,,,,
KLM4154_T1.lif - Image029_cell9,0.583142665129992,,,,,
KLM4154_T1.lif - Image029_cell10,0.863329157166812,,,,,
KLM4154_T1.lif - Image029_cell11,0.808839793710163,,,,,
KLM4154_T1.lif - Image031_cell0,0.552319586320208,,,,,
KLM4154_T1.lif - Image031_cell1,0.708061160167355,,,,,
KLM4154_T1.lif - Image031_cell2,0.663912216194182,,,,,
KLM4154_T1.lif - Image031_cell3,0.695202236398711,,,,,
KLM4154_T1.lif - Image031_cell4,0.813707886081531,,,,,
KLM4154_T1.lif - Image031_cell5,0.485359825989667,,,,,
KLM4154_T1.lif - Image031_cell6,0.632104148991747,,,,,
KLM4154_T1.lif - Image031_cell7,0.626556808038265,,,,,
KLM4154_T1.lif - Image031_cell8,0.780524519449996,,,,,
KLM4154_T1.lif - Image031_cell9,0.679598650658727,,,,,
KLM4154_T1.lif - Image033_cell0,0.855183843353294,,,,,
KLM4154_T1.lif - Image033_cell1,0.772087599903843,,,,,
KLM4154_T1.lif - Image033_cell2,0.771674574317495,,,,,
KLM4154_T1.lif - Image033_cell3,0.769781040682615,,,,,
KLM4154_T1.lif - Image033_cell4,0.546818711709807,,,,,
KLM4154_T1.lif - Image033_cell5,0.526748197533543,,,,,
KLM4154_T1.lif - Image033_cell6,0.793070130998646,,,,,
KLM4154_T1.lif - Image033_cell7,0.666772737124171,,,,,
KLM4154_T1.lif - Image033_cell8,0.631185796622922,,,,,
KLM4154_T1.lif - Image033_cell9,0.68437098897728,,,,,
KLM4154_T1.lif - Image035_cell0,0.534299540572494,,,,,
KLM4154_T1.lif - Image035_cell1,0.689020964515375,,,,,
KLM4154_T1.lif - Image035_cell2,0.794343688456811,,,,,
KLM4154_T1.lif - Image035_cell3,0.617097598170734,,,,,
KLM4154_T1.lif - Image035_cell4,0.718746692830311,,,,,
KLM4154_T1.lif - Image035_cell5,0.627855083928527,,,,,
KLM4154_T1.lif - Image035_cell6,0.816643159355431,,,,,
KLM4154_T1.lif - Image035_cell7,0.515277195822414,,,,,
KLM4154_T1.lif - Image035_cell8,0.907051210216934,,,,,
KLM4154_T1.lif - Image035_cell9,0.456630490252653,,,,,
KLM4154_T1.lif - Image035_cell10,0.691209527160429,,,,,
KLM4154_T1.lif - Image035_cell11,0.464190269536756,,,,,
KLM4154_T1.lif - Image037_cell0,0.872255879225482,,,,,
KLM4154_T1.lif - Image037_cell1,0.527188888986977,,,,,
KLM4154_T1.lif - Image037_cell2,0.698848156293731,,,,,
KLM4154_T1.lif - Image037_cell3,0.699651104827684,,,,,
KLM4154_T1.lif - Image037_cell4,0.586405702297497,,,,,
KLM4154_T1.lif - Image037_cell5,0.715360877484349,,,,,
KLM4154_T1.lif - Image037_cell6,0.607100922483955,,,,,
KLM4154_T1.lif - Image037_cell7,0.619081756486587,,,,,
KLM4154_T1.lif - Image039_cell0,0.417677599970609,,,,,
KLM4154_T1.lif - Image039_cell1,0.592874670859866,,,,,
KLM4154_T1.lif - Image039_cell2,0.739117951591605,,,,,
KLM4154_T1.lif - Image039_cell3,0.621852995939214,,,,,
KLM4154_T1.lif - Image039_cell4,0.846879310072165,,,,,
KLM4154_T1.lif - Image039_cell5,0.840277238528757,,,,,
KLM4154_T1.lif - Image039_cell6,0.632009059998892,,,,,
KLM4154_T1.lif - Image039_cell7,0.7552252156963,,,,,
KLM4154_T1.lif - Image039_cell8,0.713680169763023,,,,,
KLM4154_T1.lif - Image039_cell9,0.612498821695922,,,,,
KLM4154_T1.lif - Image039_cell10,0.665771628949561,,,,,
KLM4154_T1.lif - Image039_cell11,0.550107836330007,,,,,
KLM4154_T1.lif - Image041_cell0,0.539617167264564,,,,,
KLM4154_T1.lif - Image041_cell1,0.724468158345678,,,,,
KLM4154_T1.lif - Image041_cell2,0.408672177696955,,,,,
KLM4154_T1.lif - Image041_cell3,0.665393652104718,,,,,
KLM4154_T1.lif - Image041_cell4,0.585058862436998,,,,,
KLM4154_T1.lif - Image041_cell5,0.447853784260896,,,,,
KLM4154_T1.lif - Image041_cell6,0.582021056096931,,,,,
KLM4154_T1.lif - Image041_cell7,0.869960486841111,,,,,
KLM4154_T1.lif - Image041_cell8,0.671948348564419,,,,,
KLM4154_T1.lif - Image041_cell9,0.643534103666934,,,,,
KLM4154_T1.lif - Image043_cell0,0.680881909587823,,,,,
KLM4154_T1.lif - Image043_cell1,0.737916645384841,,,,,
KLM4154_T1.lif - Image043_cell2,0.712455358180085,,,,,
KLM4154_T1.lif - Image043_cell3,0.72233283026896,,,,,
KLM4154_T1.lif - Image043_cell4,0.701145080419142,,,,,
KLM4154_T1.lif - Image043_cell5,0.707293630552703,,,,,
KLM4154_T1.lif - Image043_cell6,0.717438558869514,,,,,
KLM4154_T1.lif - Image043_cell7,0.503040037474089,,,,,
KLM4154_T1.lif - Image043_cell8,0.716372091247361,,,,,
KLM4154_T1.lif - Image043_cell9,0.758771720100814,,,,,
KLM4154_T1.lif - Image043_cell10,0.635665808298718,,,,,
