a1,KLM5019_A1_0,0.06186625552833486
a1,KLM5019_A1_1,0.06576132055668084
a1,KLM5019_A1_10,0.058912133351576565
a1,KLM5019_A1_11,0.06878439355125127
a1,KLM5019_A1_12,0.05357239140050047
a1,KLM5019_A1_13,0.07370594419096908
a1,KLM5019_A1_14,0.05798955779775908
a1,KLM5019_A1_15,0.0534536434188474
a1,KLM5019_A1_16,0.0588335968297212
a1,KLM5019_A1_17,0.05624838197676379
a1,KLM5019_A1_18,0.06802521367682568
a1,KLM5019_A1_19,0.05773577648322114
a1,KLM5019_A1_2,0.06335768568056976
a1,KLM5019_A1_3,0.07043285043466176
a1,KLM5019_A1_4,0.05782320894718098
a1,KLM5019_A1_5,0.062073581320793034
a1,KLM5019_A1_6,0.05371494955914717
a1,KLM5019_A1_7,0.06348780346143806
a1,KLM5019_A1_8,0.06187690621946403
a1,KLM5019_A1_9,0.048064389394265015
a1,KLM5020_A1_0,0.0617463955831716
a1,KLM5020_A1_1,0.05827301083316258
a1,KLM5020_A1_10,0.05296705376198625
a1,KLM5020_A1_11,0.054421794506985616
a1,KLM5020_A1_12,0.0537002804077459
a1,KLM5020_A1_13,0.055041888859220636
a1,KLM5020_A1_14,0.04772891216666867
a1,KLM5020_A1_15,0.05301081509223051
a1,KLM5020_A1_16,0.05712766098282751
a1,KLM5020_A1_17,0.07143446389508928
a1,KLM5020_A1_18,0.052502288354904725
a1,KLM5020_A1_19,0.04837309337469516
a1,KLM5020_A1_2,0.06295515911096235
a1,KLM5020_A1_3,0.04496213571119513
a1,KLM5020_A1_4,0.057616311352320586
a1,KLM5020_A1_5,0.044978667147336185
a1,KLM5020_A1_6,0.05712184451807675
a1,KLM5020_A1_7,0.0563877148620395
a1,KLM5020_A1_8,0.05545501618881533
a1,KLM5020_A1_9,0.062224312474170256
a2,KLM5019_A2_0,0.05272390164354076
a2,KLM5019_A2_1,0.04094859589314286
a2,KLM5019_A2_10,0.043357563035232305
a2,KLM5019_A2_11,0.04307014342951853
a2,KLM5019_A2_12,0.03497298010380389
a2,KLM5019_A2_13,0.030254762846443746
a2,KLM5019_A2_14,0.04858500198332655
a2,KLM5019_A2_15,0.045157385845825945
a2,KLM5019_A2_16,0.04458236944146011
a2,KLM5019_A2_17,0.037844292311106364
a2,KLM5019_A2_18,0.0360043795330787
a2,KLM5019_A2_19,0.03598422772662786
a2,KLM5019_A2_2,0.0473376446864872
a2,KLM5019_A2_3,0.0391890661252156
a2,KLM5019_A2_4,0.053523466664790444
a2,KLM5019_A2_5,0.03547512852895213
a2,KLM5019_A2_6,0.0480060324943179
a2,KLM5019_A2_7,0.03999222614259073
a2,KLM5019_A2_8,0.028770704742073643
a2,KLM5019_A2_9,0.03722304848862392
a2,KLM5020_A2_0,0.04430636260123904
a2,KLM5020_A2_1,0.044804615532099135
a2,KLM5020_A2_10,0.050520940286570296
a2,KLM5020_A2_11,0.03880015989851756
a2,KLM5020_A2_12,0.042618085543493785
a2,KLM5020_A2_13,0.03780997122898498
a2,KLM5020_A2_14,0.045669390585368355
a2,KLM5020_A2_15,0.03672423245243881
a2,KLM5020_A2_16,0.038892498894559244
a2,KLM5020_A2_17,0.04805182047716285
a2,KLM5020_A2_18,0.052004029066203473
a2,KLM5020_A2_19,0.037652832998164645
a2,KLM5020_A2_2,0.04896848813749099
a2,KLM5020_A2_3,0.042014259481383834
a2,KLM5020_A2_4,0.04423499850891079
a2,KLM5020_A2_5,0.04825579956993781
a2,KLM5020_A2_6,0.04550229152171867
a2,KLM5020_A2_7,0.04449995223123765
a2,KLM5020_A2_8,0.03802104145504082
a2,KLM5020_A2_9,0.038571614652532026
a3,KLM5019_A3_0,0.057325383052279265
a3,KLM5019_A3_1,0.04304794671629669
a3,KLM5019_A3_10,0.035617035138226026
a3,KLM5019_A3_11,0.03602409334134315
a3,KLM5019_A3_12,0.05216938054158361
a3,KLM5019_A3_13,0.04389072764722516
a3,KLM5019_A3_14,0.04785638111929766
a3,KLM5019_A3_15,0.040394798428574887
a3,KLM5019_A3_16,0.04813414653143864
a3,KLM5019_A3_17,0.03185808316515931
a3,KLM5019_A3_18,0.042259226192297036
a3,KLM5019_A3_19,0.042742259333242015
a3,KLM5019_A3_2,0.05553892646859204
a3,KLM5019_A3_3,0.042115331953083465
a3,KLM5019_A3_4,0.04654433483483998
a3,KLM5019_A3_5,0.04141065948090894
a3,KLM5019_A3_6,0.05412370081330182
a3,KLM5019_A3_7,0.04505831580689736
a3,KLM5019_A3_8,0.04975665573730001
a3,KLM5019_A3_9,0.042385779711499164
a3,KLM5020_A3_0,0.04106974374515783
a3,KLM5020_A3_1,0.0319239850962279
a3,KLM5020_A3_10,0.04260057165301179
a3,KLM5020_A3_11,0.055678094980859925
a3,KLM5020_A3_12,0.04470762887962991
a3,KLM5020_A3_13,0.038935793075546295
a3,KLM5020_A3_14,0.038850463745460896
a3,KLM5020_A3_15,0.05033998076338654
a3,KLM5020_A3_16,0.04281662534183004
a3,KLM5020_A3_17,0.04722057903812791
a3,KLM5020_A3_18,0.05170212074949749
a3,KLM5020_A3_19,0.05413958651809802
a3,KLM5020_A3_2,0.04494713979958408
a3,KLM5020_A3_3,0.04183721394929553
a3,KLM5020_A3_4,0.03909221299640811
a3,KLM5020_A3_5,0.04684808977028302
a3,KLM5020_A3_6,0.04357723151724516
a3,KLM5020_A3_7,0.06189633181625547
a3,KLM5020_A3_8,0.04282209270736781
a3,KLM5020_A3_9,0.05706559208694634
a4,KLM5019_A4_0,0.045596547288594656
a4,KLM5019_A4_1,0.05534439334299243
a4,KLM5019_A4_10,0.04984361387483622
a4,KLM5019_A4_11,0.04301138954163951
a4,KLM5019_A4_12,0.04289594932478297
a4,KLM5019_A4_13,0.06597472595876173
a4,KLM5019_A4_14,0.060775893292521234
a4,KLM5019_A4_15,0.05052229716038219
a4,KLM5019_A4_16,0.06245826826235067
a4,KLM5019_A4_17,0.06698474198538057
a4,KLM5019_A4_18,0.03897131460100448
